product_name,price,ratings_count,seller,review_rating,written_review,reviewer,bought_date,review_time,is_purchased,review_images_count,product_url
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",324.0,16.0,AS SHOP 1581614841,5,intahi gutya choura tha koi Kam ka nahi,a***7,2026-08-29,1 day ago,True,0,https://www.daraz.pk/products/tws-hd-enc-led-i1965689421.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),4,Sound Quality:bhttt zabr10 quality h sound BH kafi Acha h airpods Ka bs box NH Diya sth me Baki airpods bhtt hi ache thy.. 😊,insharahshamsi8,2026-08-24,3 days ago,True,2,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,"Sound Quality:10/10. The sound is so good and the bass is also very good. Battery Life:10/10 I charge it one time and it goes for a long time Comfort:Also 10/10 the fitting is really great i use them while going for a run and they fit perfectly although i have a slight problem is that while i am using some application the voice is delayed byt mistly it works good. I AM COMPLETELY SATISFIED WITH THIS PRODUCT THANK YOU DARAZ,THANK YOU SELLER🤍",3***1,2026-08-26,3 days ago,True,2,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,"“Product bilkul as described hai, quality achi hai aur delivery bhi time par mili. Very satisfied!” ⭐⭐⭐⭐⭐",m***4,2026-08-12,2 weeks ago,True,6,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,very good sound battery timing is good. good quality jo mangwaya tha wahi cheez bheji,mukarramnadeem.56,2026-08-24,5 days ago,True,2,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,nice product well don daraz,a***h,2024-01-29,01 Feb 2024,True,3,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,one side is not working and it is disconnecting by itself,Agha Izyan,2026-08-26,4 days ago,True,1,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,very fast delivery nice products jasy picture ma deky wasy hi received hwa thank u in sha Allah next bi order kro gi Highly recommended,awis,2024-06-28,02 Jul 2024,True,6,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,"Reviewing it after using it for a week almost on every device m10 our home. It works perfectly with zero difference on Apple as well as Android devices and also I Love the Quality which I got-in this price is the best😍🥰🥰🥰 It is my very first experience using this product. As the sound of both the sides are perfect, super loud and equal. I’m happy buying in this price. Very convenient Airpods, works perfectly Also the seller deserves more than 5 🌟🌟🌟🌟🌟 as he/she is very polite and guided the u",Zain G.,2023-10-27,02 Nov 2023,True,6,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
Original M10 & M90 TWS AIRPODS Wireless Earphones Touch Control 5.1 with power bank charger Headset Waterproof 9D Hifi Quality Earbuds 2000mAh Stereo Sports Headphones With Microphone,719.0,85.0,(Hania Collection Lahore),5,ye aye hai tou off hai or bilkul bhi charge nhi hori,ayesha khursheed,2026-08-28,2 days ago,True,1,https://www.daraz.pk/products/original-m10-m90-tws-airpods-wireless-earphones-touch-control-51-with-power-bank-charger-headset-waterproof-9d-hifi-quality-earbuds-2000mah-stereo-sports-headphones-with-microphone-i433557338.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,Very very Bad 😡🤬 Nahi chal rahi Battery Life:No Charging nahi hoti Sound Quality:👎👎 Comfort:🤬🤬,msalmanqadri410,2026-08-20,1 week ago,True,1,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,i received my parcel today but it is in very bad condition without box and charging cable or dono earpods ayk sth connect ni hoty ayk sahi se working ni kar raha.,Iamasamghaffar,2026-08-20,1 week ago,True,2,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,Good quality airbuds sound quality is good battery timing is 3 hours in continue use i demand full white with no logo seller send as it is what i demand so I am satisfied seller is responsive deliverd on time trusted seller Recommended.,a***a,2026-08-07,3 weeks ago,True,3,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,"Sound Quality:Good Battery Life: 2 ,3hours Comfort:Excellent 👌🏻 aur screen Kam nahi kar rhi zyda..",Kinza malikk,2026-08-23,1 day ago,True,1,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,Sound Quality:100% OK Battery Life:3 Days Timing Comfort:Yes good quality 💯 good quality 💯,ata,2026-08-07,3 weeks ago,True,3,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,Battery Life:very poor display isn't working,A***n,2026-08-19,2 weeks ago,True,1,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,I was very pleased with this product.,muawiz84,2026-08-13,2 weeks ago,True,2,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,very bad charge hi nhi ho rha,gamerzlight479,2026-08-20,2 weeks ago,True,1,https://www.daraz.pk/products/-i1967525584.html
New Air Pro True Wireless Airbuds Bluetooth Earphones Headphones HiFi Sound Latency ANC Noise Reduction Earbuds For All Smart Phones,849.0,20.0,as online mart,5,me order no receive,L***n,2026-08-17,1 week ago,True,1,https://www.daraz.pk/products/-i1967525584.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,Jo Pics me dekhaya hai wo he send kiya h best Product Sound quality Bhut Achi hai 😍🥰💯👌 Battery Timing is also good 😊💯 thanks Daraz,d***z,2026-08-05,4 weeks ago,True,3,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,SOUND BHOT ACHI HA QUALITY BHI FANTASTIC HA BHOT ACHI AIRBUDS HAIN 1st NUMBER HA.BHOT BHOT ACHI HAIN🤩🤩😍😘,d***z,2026-08-05,4 weeks ago,True,2,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,did i just get fkn scammed cuz this shi ain't charging bruh wth waste of money 🙂 as a student who saves up money to buy stuff for themselves y'all are gonna be svrewed by scamming others,Saad hussain,2026-08-13,2 weeks ago,True,1,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,Sound Quality:10/10 Battery Life:Minimum 3 to 4 Days Comfort:10/8 But this is not daba pack mujhe to ek choti si shopper mein Mila hai bas is bat se mein disappointed hoon,furqannaveed69,2026-08-16,2 weeks ago,True,4,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,"Sound Quality:Excellent Battery Life:5-6 hours Comfort:Excellent I order m19 earbuds, that is good, personal experience is good, delivery is excellent... Don't take a time, confirm your order its EXCELLENT.",d***z,2026-08-05,4 weeks ago,True,3,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,Nice look😍 Battery Life:average Comfort:Good Best price ma na 1 or be order kar deya ha thanks saller thanks dara❤️❤️❤️,sohil,2026-08-13,2 weeks ago,True,4,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,Sound Quality:average Battery Life:not tested yet Comfort:7 puri chezayn nhi i na cable or na hi rubbers I hn or packing b average thi koi box kch b nhi single item I thi,3***1,2026-08-14,2 weeks ago,True,2,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,Jeb main ney ye receive kiye to iss ki battery bilkul low honey ki waja sey ye kaam nhi ker rahey they main confuse ho gya uss k Baad main ney charge ker k daikha to ye sahi kaam kerney lagey price k lehaaz sey ye AK achi product hei Sound Quality:good Battery Life:good Comfort:good,s***l,2026-08-13,2 weeks ago,True,3,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
"Airbuds, Earbuds, Wireless Earbuds, Bluetooth Earbuds, TWS Earbuds, Airbuds Bluetooth Earphones, Wireless Earphones, Touch Control, HD Sound, Deep Bass, ENC Noise Cancellation, Gaming Earbuds, LED Display, Long Battery",799.0,56.0,Zimal Collection (Lahore),5,Sound Quality:excellent Battery Life:10/10 Comfort:some point very good I recommended it 🙂,s***l,2026-08-13,2 weeks ago,True,4,https://www.daraz.pk/products/tws-hd-enc-led-i1965695592.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,I recommend this earbuds this is very good. Quality is good. charging time 3 hours to 4 hours thanks seller,Azaan A.,2025-07-19,23 Jul 2025,True,2,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,Sound Quality:0 Battery Life:0 Comfort:0 Yeh kia mazaq hy.. 1st is me data cable ni thi. 2nd earbuds kharab hn. on hi nahi ho rahy 3rd. charge bhi lagaya hy wo bhi nahi ho rahy.. Paisa zaya hua hy. kindly isy refund kren. All proof and videos attached kindly review it and refund it Thank u.,Muhammad Owais,2025-12-23,29 Dec 2025,True,4,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,Sound Quality:bad😡 Battery Life:bad😡 Comfort:😡 mara ko bilkul kharab order Mila kuchh bhi acha nhi Mary airburds charging hote he nhi,ab4169823,2026-06-16,18 Jun 2026,True,3,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),4,Sound Quality:Normal Battery Life:Normal Comfort:10/7 charging cable nai nikli or ak side charge nahi ho rhi,3***1,2026-07-02,04 Jul 2026,True,1,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,Sound Quality:1000 Battery Life:100 Comfort:100 bohat khubsurat h ye itni kaam price m Kamal h Left Right ki Allah Sy battery h,saadriaz586,2025-12-01,09 Dec 2025,True,1,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,Sound Quality:10/10 achy ha zayada hi aunchi ha kanu me derd kr dety ha . Battery Life:ghnta TU fit chlty hain ause zayada lamba time use ni kiye . Comfort:10/10. ic price me ye bht achy option haa.. even call pr bhi achy se baat ho jaty ha 💟.,Ishah,2025-10-23,16 Nov 2025,True,3,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,very good quility Battery Life:Is too good Comfort:comfertable Sound Quality:Sound quility nice,k***5,2025-04-17,21 Apr 2025,True,1,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,Really bad experience I paid full amount of total 850 on delivery but inside the package was only the device there was no cable to charge it and it was even in original package mean was not even packed and on top one side working and the other one is not I suggest you not to buy from here 😡😡😡,3***8,2025-10-21,23 Oct 2025,True,1,https://www.daraz.pk/products/31-52-7-i280841902.html
Air 31 Air pod dual 5.2 Earbuds handfree bluetooth Wireless Earbuds Headphones I 7 Mini Bluetooth Headset Earbud single Wireless Earphone With Mic Stereo For all phones,699.0,6150.0,Hania Collection (Lahore),5,bht hi bura hai na charging cable hai sath or na hi on horhy hainn 😡 return kr wana hai mujy refund request accept kre kindly!,S***a,2026-05-22,23 May 2026,True,1,https://www.daraz.pk/products/31-52-7-i280841902.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,3,"Sound Quality:10/10 Battery Life:7/10 Comfort:10/10 I ordered first time from this store after reading the reviews I was not much satisfied but I still ordered to take a risk and if I talk openly about the product is perfect and awesome I charged them it's showing proper battery when I received they were completely dead but I have used 40 minutes continuously playback both ear piece are working perfectly. The thing I don't like is packaging with no box no charging c type cable it was simply in temporary plastic bag which could cause damage to the parcel not properly wrapped up even after placing the order I told my recommendation to the seller but he didn't follow I even tell him I am ordering it for birthday gift but he didn't follow anything. No box, no charging cable type c unprofessional packaging . I was lucky that parcel didn't got damage they way it was packed it can damage easily",312*87,2026-07-26,29 Jul 2026,True,1,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,the packaging was not good everything else is perfect Sound Quality:perfect Battery Life:not bad Comfort:very comforting,s***1,2026-08-07,3 weeks ago,True,3,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,Achi he is ko 2 gante change per lagana perta he or phir ye on hote hen Baki paison ke hisaab se chargeable timing bhi Sahi he 1 ganta chal jate hen ❤️,Maryam,2026-08-03,4 weeks ago,True,3,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,abi use ni Kiya dekh ACHA Raha hn lkin na koi box me tha na he charger hn bs ASE he utha k har me da deya hhh please Concentrate on packiging,Shiblee Khalid,2026-08-16,2 weeks ago,True,1,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,Comfort: comfortable bi bhot hai easy se ear me fit ho jati Sound Quality: sound boht hi heavy hai is price range me Mashallah se ok cheez hai me 💯 recommend kroga ap yeh ankhe band krke purchase krlo 💯 trusted sellar 2 din me mujh yeh received hogaya tha fast service hai Mashallah,aqeelahmed00010,2026-07-13,13 Jul 2026,True,4,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,Sound Quality:10/10 Battery Life:After charging for about 3 hours it could only stand for around 15 to 17 minutes then i charged it for about 6 hours and then the charging was very well utilized Comfort:As far as comfort is concerned they are very comfortable. in such a low price it is one of the Great purchase recommended for personal as well as for gifting purpose.,MUHAMMAD ANEEB,2026-07-14,14 Jul 2026,True,1,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,Sound Quality:10/10 Battery Life:10/10 Comfort:too Good mujhy bhttt achi lagi inki packing or earbuds bhi is price m best product h 😍highly recommended thank you seller and Daraz,mariam zia,2026-07-13,13 Jul 2026,True,5,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,note: reviewing after using 1 week Excellent quality ear buds with excellent base and so far as per my usege these earbuds can be easily used upto 7 hours in 1 full charging and box has Ability to fully charge the earbuds about 4 to 5 times so they can easily last for 30 hours and even it has 1 year brand warranty. I haven't purchased just for music so i have no review regarding it's gaming performance but i hope it will not disappoint gamers. so my rating is 10/10,fazalazeem496,2026-07-13,13 Jul 2026,True,3,https://www.daraz.pk/products/-i1963315235.html
"Airbuds TWS Bluetooth Earbuds Waterproof Deep Bass Music Earphones TWS, Airbuds, ENC, Noise Cancellation, HD Stereo Sound, Touch Control, Charging Case,",748.0,72.0,AMEER SONS.PK,5,Kal order kiya aj receive bhi ho gaya Battery Life:3-4 hour Comfort:very comfortable Sound Quality:good,momina khan,2026-07-14,14 Jul 2026,True,1,https://www.daraz.pk/products/-i1963315235.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,Good quality airbuds sound quality is good battery timing is 3 hours in continue use i demand full white with no logo seller send as it is what i demand so I am satisfied seller is responsive deliverd on time trusted seller Recommended.,f***h,2026-07-29,4 weeks ago,True,2,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,"I recently purchased these earbuds,and They have exceeded my expectations in every way. The design is sleek and comfortable, fitting perfectly in my ears. The sound quality is exceptional and delivering rich bass. Whether I'm listening to music or taking calls, the performance is outstanding. The battery life is impressive, easily lasting throughout my busy day.I also appreciate the touch control.I highly recommend them to everyone to buy this from this shop🥰😍❤👍🏻",R***a,2026-07-21,28 Jul 2026,True,6,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,Sound Quality:buhat acha hai sound Battery Life:mene kal ka kiya hai abhi bhi 63 baqi hai Comfort:achi quality hai,d***z,2026-08-06,4 weeks ago,True,1,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,"Sound Quality:v good Battery Life:bahht achi hai almost 3 hour Comfort:beautiful design hai timing b achi h good quality, highly recommend iam satisfied",draz,2026-08-06,4 weeks ago,True,2,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,"⭐⭐⭐⭐⭐ I’m really happy with these AirPods! The quality is amazing, they work perfectly, and the delivery was also very fast. The timing was excellent, and the product arrived safely and exactly as described. The sound quality and overall performance are really good for the price. I’m completely satisfied with my purchase. Highly recommended! ❤️",iqra111111ee,2026-08-11,3 weeks ago,True,1,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,phely to charger hi nhi ho rhy thy ma ny socha k kharab Hy but baad ma charging start hoi. excellent 👌. most thanks 👍 Daraz Battery Life:is more then excepted Comfort:more beautiful 😍 and comfortable Sound Quality:bht hi aahi Hy😊,chbeo321,2026-08-07,3 weeks ago,True,4,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,Sound Quality:💯% 💯% Comfort:Good 💯 This Airpods so good 😊 jasa order Kya tha Same wasa ha sound quality both achi ha bettery timing bi achi ha paking bi achi ha color or quality so good 👍 this is my experience about airpods dilvery time so good 👍 I like this Airpods and all things 😊 Thank you Daraz ✨ good product 💯. Battery timing b bohat achi hia.or sound quality bohat achi hia. mn full satisfy Hun.,R***a,2026-07-21,28 Jul 2026,True,6,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,same as shown very good quality..sound is also good...thanks seller and daraz🤗🤗🤩,s***f,2026-07-29,4 weeks ago,True,3,https://www.daraz.pk/products/2nd-i1948689808.html
"Air buds/ Bluetooth Earphones Headphones Outdoor Sports Earbuds Air-Pod Pro 2nd Generation - Wireless Earbuds, Air Pro ANC cancelltaion",899.0,28.0,Hania Collection (Lahore),5,Good quality 👍 Sound and Battery timing is also good 👍 Recommend,d***z,2026-08-06,4 weeks ago,True,1,https://www.daraz.pk/products/2nd-i1948689808.html
Stereo M04 Air pod Wireless Bluetooth Earphones - Stereo Sound with English Voice Prompt and Low Power Consumption,249.0,3414.0,(Hania Collection Lahore),5,baqi sb thk ha behtreen ha mene ye 2 buy kiye thy white walabht acha ha oka but black wala baqi tu thk ha battery timing just 40 se 50 mnt ha battery life ki wja se fail ha Comfort:8/10 Sound Quality:9/10 Noise Isolation:05/10 Battery life: 00/10,khamu A.,2025-01-06,13 Jan 2025,True,3,https://www.daraz.pk/products/04-i268756696.html
